id,key,value,type 
5285088394,website,https://locators.bankofamerica.com/az/mesa/financial-centers-mesa-16854.html,regular
5285088395,city,Mesa,addr
5285088395,housenumber,10726,addr
5285088395,postcode,85209,addr
5285088395,state,AZ,addr
5285088395,street,East Guadalupe Road,addr
5285088395,amenity,fast_food,regular
5285088395,brand,Burger King,regular
5285088395,wikidata,Q177054,brand
5285088395,wikipedia,en:Burger King,brand
5285088395,building,retail,regular
5285088395,cuisine,burger,regular
5285088395,drive_through,yes,regular
5285088395,name,Burger King,regular
5285088395,opening_hours,"Mo-Sa 06:00-22:00 || Su 07:00-22:00 || Mo-Th 06:00-23:00 open ""Drive-through"" || Fr-Sa 06:00-24:00 open ""Drive-through"" || Su 07:00-23:00 open ""Drive-through""",regular
5285088395,phone,+1 480 275 5055,regular
5285088395,takeaway,yes,regular
5285088395,website,https://locations.bk.com/az/mesa/10726-e-guadalupe-rd.html,regular
5285088430,direction,both,regular
5285088430,traffic_calming,choker,regular
5285088465,direction,both,regular
5285088465,traffic_calming,choker,regular
5285088487,noexit,yes,regular
5285088492,direction,both,regular
5285088492,traffic_calming,choker,regular
5285088493,barrier,gate,regular
5285088494,direction,both,regular
5285088494,traffic_calming,choker,regular
5285088495,direction,both,regular
5285088495,traffic_calming,choker,regular
5285088500,direction,both,regular
5285088500,traffic_calming,choker,regular
5298920586,access,permit,regular
5298920586,barrier,gate,regular
5370145905,highway,turning_circle,regular
5370146655,highway,turning_circle,regular
5370146667,highway,turning_circle,regular
5370146688,highway,turning_circle,regular
5370146691,highway,turning_circle,regular
5370146708,highway,turning_circle,regular
5370146711,highway,turning_circle,regular
5370146720,highway,turning_circle,regular
5370146723,highway,turning_circle,regular
5370146730,highway,turning_circle,regular
5370146742,highway,turning_circle,regular
5370146749,highway,turning_circle,regular
5370150589,highway,turning_circle,regular
5377240240,barrier,horse_stile,regular
5377240241,barrier,horse_stile,regular
5399069915,crossing,uncontrolled,regular
5399069915,highway,crossing,regular
5399070026,leisure,playground,regular
5399070026,operator,City of Mesa,regular
5399070065,leisure,picnic_table,regular
5399070066,leisure,picnic_table,regular
5399070067,leisure,picnic_table,regular
5399070068,leisure,picnic_table,regular
5399070069,leisure,picnic_table,regular
5420935722,barrier,gate,regular
5420935725,barrier,gate,regular
5422593295,information,board,regular
5422593295,tourism,information,regular
5422594795,information,guidepost,regular
5422594795,tourism,information,regular
5423232952,name,Scussel Substation,regular
5423232952,operator,Salt River Project,regular
5423232952,location,outdoor,proposed
5423232952,power,substation,proposed
5423232952,substation,distribution,proposed
5444112670,natural,tree,regular
5444112671,natural,tree,regular
5444112672,natural,tree,regular
5444112673,natural,tree,regular
5444112674,natural,tree,regular
5444112675,natural,tree,regular
5444112676,natural,tree,regular
5444112677,natural,tree,regular
5444112678,natural,tree,regular
5444112679,natural,tree,regular
5444112680,natural,tree,regular
5444112681,natural,tree,regular
5444112682,natural,tree,regular
5444112683,natural,tree,regular
5444112684,natural,tree,regular
5444112685,natural,tree,regular
5444112686,natural,tree,regular
5444112688,amenity,waste_basket,regular
5444112689,amenity,waste_basket,regular
5444112690,amenity,waste_basket,regular
5444112691,amenity,waste_basket,regular
5444112692,amenity,waste_basket,regular
5444112693,amenity,waste_basket,regular
5444112694,entrance,service,regular
5444112695,entrance,yes,regular
5444112695,male,yes,regular
5444112696,entrance,yes,regular
5444112696,female,yes,regular
5444112719,playground,splash_pad,regular
5444112788,natural,tree,regular
5444112789,natural,tree,regular
5444112796,highway,crossing,regular
5444112796,surface,paving_stones,regular
5444112809,natural,tree,regular
5444112810,natural,tree,regular
5444112811,natural,tree,regular
5444112812,natural,tree,regular
5444112813,natural,tree,regular
5444112814,natural,tree,regular
5444112815,natural,tree,regular
5444112816,natural,tree,regular
5444112817,natural,tree,regular
5444112822,natural,tree,regular
5444112823,natural,tree,regular
5444112824,natural,tree,regular
5444120983,amenity,drinking_water,regular
5462974727,power,pole,regular
5462974728,power,pole,regular
5462974729,power,pole,regular
5462974730,power,pole,regular
5462974731,power,pole,regular
5462974732,power,pole,regular
5462974733,power,pole,regular
5462974734,power,pole,regular
5462974739,power,pole,regular
5462974740,power,pole,regular
5462974741,power,pole,regular
5462974742,power,pole,regular
5462974743,power,pole,regular
5462974744,power,pole,regular
5462974745,power,pole,regular
5462974746,power,pole,regular
5462974747,power,pole,regular
5462974748,power,pole,regular
5462974749,power,pole,regular
5462974750,power,pole,regular
5462974751,power,pole,regular
5462974752,power,pole,regular
5462974753,power,pole,regular
5462974754,power,pole,regular
5462974755,power,pole,regular
5462974756,power,pole,regular
5462974757,power,pole,regular
5462974758,power,pole,regular
5462974759,power,pole,regular
5462974760,power,pole,regular
5462974761,power,pole,regular
5462974762,power,pole,regular
5462974763,power,pole,regular
5462974764,power,pole,regular
5462974765,power,pole,regular
5462974766,power,pole,regular
5462974767,power,pole,regular
5462974768,power,pole,regular
5462974769,power,pole,regular
5462974770,power,pole,regular
5462974774,power,pole,regular
5462974775,power,pole,regular
5462974776,power,pole,regular
5462974777,power,pole,regular
5462974778,power,pole,regular
5462974779,power,pole,regular
5462974780,power,pole,regular
5462974781,power,pole,regular
5462974782,man_made,flagpole,regular
5462974783,man_made,flagpole,regular
5462974784,man_made,flagpole,regular
5462974785,highway,stop,regular
5462974813,barrier,entrance,regular
5462974922,barrier,gate,regular
5462974932,highway,stop,regular
5462974933,highway,stop,regular
5462974934,highway,stop,regular
5462974935,highway,stop,regular
5462974936,highway,stop,regular
5462974937,highway,stop,regular
5462974938,highway,stop,regular
5462974939,highway,crossing,regular
5462974940,highway,stop,regular
5462974941,highway,stop,regular
5462974942,highway,crossing,regular
5462974943,highway,crossing,regular
5462974944,highway,crossing,regular
5462974945,highway,crossing,regular
5462974997,highway,crossing,regular
5462975000,highway,stop,regular
5462975015,highway,crossing,regular
5462975090,highway,crossing,regular
5462975091,highway,crossing,regular
5462975092,highway,give_way,regular
5462975093,highway,give_way,regular
5462975094,highway,give_way,regular
5462975095,highway,stop,regular
5462975096,highway,stop,regular
5462975097,highway,stop,regular
5462975098,highway,stop,regular
5462975099,traffic_calming,hump,regular
5462975100,traffic_calming,hump,regular
5462975146,entrance,main,regular
5532233331,city,Mesa,addr
5532233331,housenumber,8035,addr
5532233331,postcode,85207,addr
5532233331,state,AZ,addr
5532233331,street,East Brown Road,addr
5532233331,unit,"Building 4, #101",addr
5532233331,amenity,doctors,regular
5532233331,email,info@eastmesafamilydoctor.com,regular
5532233331,healthcare,doctor,regular
5532233331,speciality,gynecology;paediatrics;laboratory,healthcare
5532233331,name,East Mesa Family Doctors,regular
5532233331,operator,Stacy Mickey,regular
5532233331,phone,480-750-0085,regular
5532233331,website,https://eastmesafamilydoctor.com,regular
5572347581,entrance,main,regular
5572347582,entrance,main,regular
5572347592,noexit,yes,regular
5572347656,highway,stop,regular
5572347657,highway,stop,regular
5572347658,highway,stop,regular
5572347659,highway,stop,regular
5572347660,highway,stop,regular
5572347661,highway,stop,regular
5572347662,highway,stop,regular
5572347675,highway,stop,regular
5572347677,highway,stop,regular
5572347679,highway,crossing,regular
5572347680,highway,crossing,regular
5572347681,highway,crossing,regular
5572347682,highway,stop,regular
5572347683,highway,stop,regular
5572347684,highway,stop,regular
5572347685,highway,stop,regular
5572347686,highway,stop,regular
5572347687,highway,stop,regular
5572347688,highway,stop,regular
5572347689,highway,stop,regular
5572347690,highway,stop,regular
5572347691,highway,stop,regular
5572347692,highway,stop,regular
5572347693,highway,stop,regular
5572347694,highway,stop,regular
5572347695,highway,stop,regular
5572347696,highway,stop,regular
5572347697,highway,stop,regular
5572347698,highway,stop,regular
5572347699,highway,stop,regular
5572347700,highway,stop,regular
5572347701,highway,stop,regular
5572347702,highway,stop,regular
5572347703,highway,stop,regular
5572347704,highway,stop,regular
5572347710,highway,stop,regular
5572347711,highway,stop,regular
5572347712,highway,stop,regular
5572347713,highway,stop,regular
5572347714,highway,stop,regular
5572347715,highway,stop,regular
5572347716,highway,stop,regular
5572347718,highway,stop,regular
5572347722,highway,stop,regular
5572347729,highway,stop,regular
5572347732,highway,stop,regular
5572347743,highway,stop,regular
5572347744,highway,stop,regular
5572347745,highway,stop,regular
5572347747,highway,stop,regular
5572347751,highway,stop,regular
5572347752,direction,forward,regular
5572347752,highway,stop,regular
5572347753,highway,stop,regular
5572347754,highway,stop,regular
5572347755,highway,stop,regular
5572347759,highway,stop,regular
5572347765,highway,stop,regular
5572347792,highway,stop,regular
5572347798,highway,stop,regular
5572347819,city,Apache Junction,addr
5572347819,housenumber,724,addr
5572347819,postcode,85119,addr
5572347819,street,East Scenic Street,addr
5572347819,building,static_caravan,regular
5578474485,highway,turning_circle,regular
5578474510,highway,turning_circle,regular
5578474511,highway,turning_circle,regular
5578474512,highway,turning_circle,regular
5578474513,highway,turning_circle,regular
5578474515,highway,turning_circle,regular
5578474516,highway,turning_circle,regular
5578474517,highway,turning_circle,regular
5578474518,highway,turning_circle,regular
5599578975,power,tower,regular
5599578976,power,tower,regular
5599578977,power,tower,regular
5636224021,highway,turning_circle,regular
5644047856,crossing,zebra,regular
5644047856,highway,crossing,regular
5644047857,crossing,zebra,regular
5644047857,highway,crossing,regular
5649882475,entrance,yes,regular
5649882476,city,Apache Junction,addr
5649882476,housenumber,10706,addr
5649882476,postcode,85120,addr
5649882476,street,East Apache Trail,addr
5649882476,name,A Touch of Class Pet Grooming,regular
5649882476,phone,+1 480 986 2767,regular
5649882476,shop,pet_grooming,regular
5649882477,city,Apache Junction,addr
5649882477,housenumber,10704,addr
5649882477,postcode,85120,addr
5649882477,street,East Apache Trail,addr
5649882477,entrance,main,regular
5649882477,name,Luana's Hair Hut,regular
5649882477,shop,beauty,regular
5649882478,city,Apache Junction,addr
5649882478,housenumber,10702,addr
5649882478,postcode,85120,addr
5649882478,state,AZ,addr
5649882478,street,East Apache Trail,addr
5649882478,entrance,main,regular
5649882478,name,Promack Treasure Hunting,regular
5649882478,opening_hours,"Mo,Tu,Th,Fr 09:00-17:00; We 09:00-16:30; Sa 10:00-15:00",regular
5649882478,phone,+1 480 983 3484,regular
5649882478,shop,yes,regular
5649882478,website,https://www.promacktreasurehunting.com/,regular
5663033985,noexit,yes,regular
5689642847,direction,forward,regular
5689642847,highway,stop,regular
5698190626,highway,turning_circle,regular
5704507174,direction,forward,regular
5704507174,highway,stop,regular
5704507178,direction,forward,regular
5704507178,highway,stop,regular
5704507183,direction,forward,regular
5704507183,highway,stop,regular
5704507185,direction,backward,regular
5704507185,highway,stop,regular
5704507195,direction,backward,regular
5704507195,highway,stop,regular
5710381496,barrier,gate,regular
5710381498,barrier,gate,regular
5710381512,highway,turning_loop,regular
5710381513,barrier,gate,regular
5710381515,barrier,gate,regular
5710381557,barrier,gate,regular
5710381565,barrier,gate,regular
5724524366,barrier,gate,regular
5724569376,highway,turning_loop,regular
5724658553,noexit,yes,regular
5724658556,noexit,yes,regular
5724658558,noexit,yes,regular
5732915242,crossing,zebra,regular
5732915242,highway,crossing,regular
5732915255,crossing,zebra,regular
5732915255,highway,crossing,regular
5732915264,crossing,zebra,regular
5732915264,highway,crossing,regular
5732915265,crossing,zebra,regular
5732915265,highway,crossing,regular
5732915298,highway,street_lamp,regular
5732934296,highway,street_lamp,regular
5740111870,access,private,regular
5740111870,barrier,gate,regular
5748550919,access,private,regular
5748550919,barrier,gate,regular
5748554458,access,private,regular
5748554458,barrier,gate,regular
5750744343,barrier,gate,regular
5753233964,barrier,gate,regular
5758365731,barrier,gate,regular
5762311711,highway,turning_circle,regular
5762311712,highway,turning_circle,regular
5762311714,highway,turning_circle,regular
5762618634,barrier,gate,regular
5762618635,barrier,gate,regular
5772795850,barrier,gate,regular
5772795851,barrier,gate,regular
5773018128,noexit,yes,regular
5780607135,artist_name,Merrill Orr,regular
5780607135,artwork_type,sculpture,regular
5780607135,description,23 foot steel kachina sculpture,regular
5780607135,height,23',regular
5780607135,material,steel,regular
5780607135,start_date,2018-05-31,regular
5780607135,tourism,artwork,regular
5806608540,entrance,yes,regular
5837332606,highway,crossing,regular
5837332608,highway,crossing,regular
5837332616,highway,crossing,regular
5837332620,highway,crossing,regular
5837332621,highway,crossing,regular
5837332648,highway,crossing,regular
5845475789,access,no,regular
5845475789,barrier,gate,regular
5858507470,barrier,gate,regular
5954168656,city,Mesa,addr
5954168656,housenumber,9345,addr
5954168656,postcode,85212,addr
5954168656,state,AZ,addr
5954168656,street,E Osage Avenue,addr
5954168656,name,Assured Pest,regular
5954168656,phone,+1 480-325-7378,regular
5954168656,website,http://assuredpest.com,regular
5980016653,city,Apache Junction,addr
5980016653,housenumber,10430,addr
5980016653,postcode,85120,addr
5980016653,state,AZ,addr
5980016653,street,E Apache Trail,addr
5980016653,name,Discount Sheds,regular
5980016653,phone,480-984-6560,regular
5980016653,website,https://www.discountshedsllc.com/,regular
5984540153,barrier,gate,regular
5988780601,access,private,regular
5988780601,barrier,gate,regular
6011055596,man_made,flagpole,regular
6011055598,entrance,main,regular
6011055600,amenity,waste_basket,regular
6011055600,waste,drugs,regular
6047863099,highway,crossing,regular
6047863108,highway,crossing,regular
6047863109,highway,crossing,regular
6047863120,highway,crossing,regular
6047863121,highway,crossing,regular
6047863126,highway,crossing,regular
6047863127,highway,crossing,regular
6047863143,highway,crossing,regular
6047863144,highway,crossing,regular
6047863151,highway,crossing,regular
6047863152,highway,crossing,regular
6047863157,highway,crossing,regular
6047863158,highway,crossing,regular
6047863161,highway,crossing,regular
6047863162,highway,crossing,regular
6047863171,highway,crossing,regular
6047863172,highway,crossing,regular
6047863189,highway,crossing,regular
6047863190,highway,crossing,regular
6047863191,highway,crossing,regular
6053100471,barrier,gate,regular
6053100476,mobile_phone,yes,communication
6053100476,man_made,mast,regular
6053100476,type,communication:mobile_phone,tower
6091709859,barrier,gate,regular
6105080289,barrier,gate,regular
6114475145,barrier,gate,regular
6114475146,barrier,gate,regular
6114475147,barrier,gate,regular
6115151158,barrier,gate,regular
6120404668,barrier,gate,regular
6120404669,barrier,gate,regular
6120453884,noexit,yes,regular
6120454286,noexit,yes,regular
6120454292,barrier,gate,regular
6120454293,direction,backward,regular
6120454293,highway,stop,regular
6120454294,direction,forward,regular
6120454294,highway,stop,regular
6120454297,direction,forward,regular
6120454297,highway,stop,regular
6120454298,barrier,gate,regular
6120454303,direction,forward,regular
6120454303,highway,stop,regular
6120454304,direction,both,regular
6120454304,surface,asphalt,regular
6120454304,traffic_calming,hump,regular
6120454305,direction,both,regular
6120454305,surface,asphalt,regular
6120454305,traffic_calming,hump,regular
6120454306,direction,both,regular
6120454306,surface,asphalt,regular
6120454306,traffic_calming,hump,regular
6124276471,advertising,billboard,regular
6131869770,barrier,gate,regular
6141489229,barrier,gate,regular
6141489230,barrier,gate,regular
6144002685,barrier,gate,regular
6148286716,city,Mesa,addr
6148286716,housenumber,4040,addr
6148286716,postcode,85212,addr
6148286716,state,AZ,addr
6148286716,street,South 80th Street,addr
6148286716,amenity,fuel,regular
6148286716,capacity,4,regular
6148286716,cng,yes,fuel
6148286716,full_service,no,regular
6148286716,name,Clean N' Green,regular
6148286716,opening_hours,24/7,regular
6148286716,discover_card,yes,payment
6148286716,mastercard,yes,payment
6148286716,visa,yes,payment
6148286716,self_service,yes,regular
6148286716,start_date,2012-08-22,regular
6149012801,barrier,gate,regular
6149012802,barrier,gate,regular
6149012803,barrier,gate,regular
6161145024,barrier,gate,regular
6161145025,barrier,gate,regular
6169469089,housenumber,6601,addr
6169469089,postcode,85118,addr
6169469089,street,E US Hwy 60,addr
6169469089,name,Canyon Vistas RV Park,regular
6169469089,tourism,caravan_site,regular
6193184640,city,Mesa,addr
6193184640,housenumber,2401,addr
6193184640,postcode,85209,addr
6193184640,state,AZ,addr
6193184640,street,S Lansing,addr
6193184640,email,info@elitegolfofaz.com,regular
6193184640,leisure,golf_course,regular
6193184640,name,Elite Golf Schools of Arizona,regular
6193184640,opening_hours,Mo-Su 06:00-20:00,regular
6193184640,operator,Riley Andrews,regular
6193184640,phone,720-289-6196,regular
6193184640,website,https://elitegolfofaz.com/,regular
6219547313,position,WGS-84,datum
6219547313,man_made,survey_point,regular
6219547313,name,T1N R8E S36 SE,regular
6219547313,note,This is a cadastral control point with a precise location determined by a professional survey. Please do not move it.,regular
6219547313,lat,"33° 22' 43.80956"" N",position
6219547313,long,"111° 28' 36.45870"" W",position
6219547313,gdacs,80134-1,ref
6219547313,source,Maricopa County Department of Transportation,regular
6219547313,position,Maricopa County Department of Transportation,source
6219547313,logo,General Land Office,survey_point
6219547313,monument,brass_cap,survey_point
6219547313,plss_corner,T1N R8E 36 SE,survey_point
6219547313,stamping,T1N R8E R9E S36 S31 1914,survey_point
6219547313,type,plss_township_corner,survey_point
6219547314,position,WGS-84,datum
6219547314,man_made,survey_point,regular
6219547314,name,T1N R7E S36 SE,regular
6219547314,note,This is a cadastral control point with a precise location determined by a professional survey. Please do not move it.,regular
6219547314,lat,"33° 22' 43.66523"" N",position
6219547314,long,"111° 34' 50.35997"" W",position
6219547314,gdacs,20824-1,ref
6219547314,source,Maricopa County Department of Transportation,regular
6219547314,position,Maricopa County Department of Transportation,source
6219547314,logo,MESA,survey_point
6219547314,monument,brass_cap_in_hand_hole,survey_point
6219547314,plss_corner,T1N R7E 36 SE,survey_point
6219547314,stamping,T1S R8E T1N R7E 36 31 T1N R8E,survey_point
6219547314,type,plss_township_corner,survey_point
6219547315,position,WGS-84,datum
6219547315,man_made,survey_point,regular
6219547315,name,T1N R6E S36 SE,regular
6219547315,note,This is a cadastral control point with a precise location determined by a professional survey. Please do not move it.,regular
6219547315,lat,"33° 22' 45.69582"" N",position
6219547315,long,"111° 41' 05.70978"" W",position
6219547315,gdacs,20801-1,ref
6219547315,source,Maricopa County Department of Transportation,regular
6219547315,position,Maricopa County Department of Transportation,source
6219547315,logo,Maricopa County Department of Transportation,survey_point
6219547315,monument,brass_cap_in_hand_hole,survey_point
6219547315,plss_corner,T1N R7E 31 SW,survey_point
6219547315,stamping,not stamped,survey_point
6219547315,type,plss_township_corner,survey_point
6237488103,crossing,marked,regular
6237488103,highway,crossing,regular
6237488104,crossing,marked,regular
6237488104,highway,crossing,regular
6237488105,crossing,marked,regular
6237488105,highway,crossing,regular
6237488106,crossing,marked,regular
6237488106,highway,crossing,regular
6237488115,crossing,marked,regular
6237488115,highway,crossing,regular
6237488116,crossing,unmarked,regular
6237488116,highway,crossing,regular
6237488117,crossing,unmarked,regular
6237488117,highway,crossing,regular
6237488119,crossing,unmarked,regular
6237488119,highway,crossing,regular
6260880334,man_made,water_well,regular
6260880334,name,Arizona Water Company Well #11,regular
6260880334,operator,Arizona Water Company,regular
6260880334,adwr,55-616592,ref
6260880335,covered,yes,regular
6260880335,man_made,water_well,regular
6260880335,name,Arizona Water Company Well #19,regular
6260880335,operator,Arizona Water Company,regular
6260880335,adwr,55-212858,ref
6260880336,covered,yes,regular
6260880336,man_made,water_well,regular
6260880336,name,Arizona Water Company Well #13,regular
6260880336,operator,Arizona Water Company,regular
6260880336,adwr,55-616590,ref
6260880350,city,Mesa,addr
6260880350,housenumber,11545,addr
6260880350,street,East Sunland Avenue,addr
6260880350,covered,yes,regular
6260880350,man_made,water_well,regular
6260880350,name,Arizona Water Company Well #16,regular
6260880350,operator,Arizona Water Company,regular
6260880350,adwr,55-572660,ref
6260880351,amenity,water_point,regular
6260880351,operator,Arizona Water Company,regular
6260880352,man_made,water_well,regular
6260880352,name,Apache Junction Water District Well 6,regular
6260880352,operator,Apache Junction Water District,regular
6260880352,adwr,55-554006,ref
6260880393,man_made,water_well,regular
6260880393,name,Arizona Water Company Well #14,regular
6260880393,operator,Arizona Water Company,regular
6260880393,adwr,55-616589,ref
6260880394,barrier,gate,regular
6260880395,barrier,gate,regular
6260880416,access,private,regular
6260880416,amenity,fuel,regular
6260880449,amenity,water_point,regular
6260880449,drinking_water,yes,regular
6260880449,operator,Apache Junction Water District,regular
6260880456,amenity,water_point,regular
6260880456,drinking_water,no,regular
6260880456,operator,Apache Junction Water District,regular
6260880459,city,Apache Junction,addr
6260880459,housenumber,2102,addr
6260880459,postcode,85120,addr
6260880459,street,South Coconino Drive,addr
6260880459,man_made,water_well,regular
6260880459,name,Apache Junction Water District Well 8,regular
6260880459,operator,Apache Junction Water District,regular
6260880459,adwr,55-595281,ref
6260880472,barrier,gate,regular
6260880477,covered,yes,regular
6260880477,man_made,water_well,regular
6260880477,name,Arizona Water Company Well #15,regular
6260880477,operator,Arizona Water Company,regular
6260880477,adwr,55-565551,ref
6260880478,entrance,main,regular
6260880483,covered,yes,regular
6260880483,man_made,water_well,regular
6260880483,name,Arizona Water Company Well #18,regular
6260880483,operator,Arizona Water Company,regular
6260880483,adwr,55-210431,ref
6260880484,covered,yes,regular
6260880484,man_made,water_well,regular
6260880484,name,Arizona Water Company Well #12,regular
6260880484,operator,Arizona Water Company,regular
6260880484,adwr,55-616591,ref
6260880485,direction,forward,regular
6260880485,highway,stop,regular
6260880486,direction,backward,regular
6260880486,highway,stop,regular
6260880487,traffic_calming,island,regular
6260880488,direction,forward,regular
6260880488,highway,stop,regular
6260880489,direction,forward,regular
6260880489,highway,stop,regular
6260880490,barrier,gate,regular
6260880492,highway,stop,regular
6260880493,man_made,street_cabinet,regular
6260880509,city,Apache Junction,addr
6260880509,housenumber,2401,addr
6260880509,street,West 16th Avenue,addr
6260880509,man_made,water_well,regular
6260880509,name,Apache Junction Water District Well 5,regular
6260880509,operator,Apache Junction Water District,regular
6260880509,adwr,55-206637,ref
6260880510,barrier,gate,regular
6261204730,highway,crossing,regular
6261204731,highway,stop,regular
6261204732,highway,stop,regular
6261204734,highway,stop,regular
6291267460,barrier,gate,regular
6291267461,barrier,gate,regular
6292302761,barrier,gate,regular
6300382472,barrier,gate,regular
6300382473,barrier,gate,regular
6316099239,amenity,bicycle_parking,regular
6350796672,city,Apache Junction,addr
6350796672,housenumber,461,addr
6350796672,postcode,85120,addr
6350796672,state,AZ,addr
6350796672,street,West Apache Trail,addr
6350796672,unit,102,addr
6350796672,entrance,yes,regular
6350796672,name,Arizona's Best Computers,regular
6350796673,entrance,yes,regular
6350796674,city,Apache Junction,addr
6350796674,housenumber,725,addr
6350796674,postcode,85120,addr
6350796674,state,AZ,addr
6350796674,street,West Apache Trail,addr
6350796674,unit,25,addr
6350796674,entrance,yes,regular
6350796675,city,Apache Junction,addr
6350796675,housenumber,725,addr
6350796675,postcode,85120,addr
6350796675,state,AZ,addr
6350796675,street,West Apache Trail,addr
6350796675,unit,27,addr
6350796675,amenity,restaurant,regular
6350796675,cuisine,japanese,regular
6350796675,entrance,yes,regular
6350796675,name,Momo Bowl,regular
6350796675,opening_hours,Mo-Sa 11:00-21:00; Su 11:00-15:00,regular
6350796675,phone,+1 480 983 0707,regular
6350796676,city,Apache Junction,addr
6350796676,housenumber,725,addr
6350796676,postcode,85120,addr
6350796676,state,AZ,addr
6350796676,street,West Apache Trail,addr
6350796676,unit,29,addr
6350796676,entrance,yes,regular
6350796677,entrance,yes,regular
6350796678,city,Apache Junction,addr
6350796678,housenumber,725,addr
6350796678,postcode,85120,addr
6350796678,state,AZ,addr
6350796678,street,West Apache Trail,addr
6350796678,unit,31,addr
6350796678,entrance,yes,regular
6350796679,city,Apache Junction,addr
6350796679,housenumber,725,addr
6350796679,postcode,85120,addr
6350796679,state,AZ,addr
6350796679,street,West Apache Trail,addr
6350796679,unit,33,addr
6350796679,entrance,yes,regular
6350796683,city,Apache Junction,addr
6350796683,housenumber,725,addr
6350796683,postcode,85120,addr
6350796683,state,AZ,addr
6350796683,street,West Apache Trail,addr
6350796683,unit,35,addr
6350796683,entrance,yes,regular
6350796684,city,Apache Junction,addr
6350796684,housenumber,725,addr
6350796684,postcode,85120,addr
6350796684,state,AZ,addr
6350796684,street,West Apache Trail,addr
6350796684,unit,37,addr
6350796684,entrance,yes,regular
6350796684,name,Steward Flowers,regular
6350796684,opening_hours,Mo-Sa 09:00-17:00,regular
6350796684,phone,+1 480 983 7040,regular
6350796684,shop,florist,regular
6350796684,website,http://www.stewardflowers.com/,regular
6350797585,city,Apache Junction,addr
6350797585,housenumber,725,addr
6350797585,postcode,85120,addr
6350797585,state,AZ,addr
6350797585,street,West Apache Trail,addr
6350797585,unit,41,addr
6350797585,entrance,yes,regular
6350797586,entrance,yes,regular
6350797587,entrance,yes,regular
6350797588,city,Apache Junction,addr
6350797588,housenumber,725,addr
6350797588,state,AZ,addr
6350797588,street,West Apache Trail,addr
6350797588,unit,49,addr
6350797588,entrance,yes,regular
6350797589,city,Apache Junction,addr
6350797589,housenumber,725,addr
6350797589,state,AZ,addr
6350797589,street,West Apache Trail,addr
6350797589,unit,53,addr
6350797589,entrance,yes,regular
6350797590,entrance,yes,regular
6350797591,entrance,yes,regular
6350797596,entrance,yes,regular
6350797601,entrance,yes,regular
6350797602,entrance,yes,regular
6350797603,entrance,yes,regular
6350797604,entrance,yes,regular
6350797605,entrance,yes,regular
6350797608,entrance,yes,regular
6350797609,amenity,bench,regular
6350797609,backrest,yes,regular
6350797610,amenity,bench,regular
6350797610,backrest,yes,regular
6350797611,amenity,waste_basket,regular
6350797627,natural,tree,regular
6350797627,species,Carnegiea gigantea,regular
6350797628,natural,tree,regular
6350797628,species,Carnegiea gigantea,regular
6350797634,entrance,yes,regular
6357162776,city,Apache Junction,addr
6357162776,housenumber,1678,addr
6357162776,postcode,85120,addr
6357162776,state,AZ,addr
6357162776,street,West Superstition Boulevard,addr
6357162776,unit,1,addr
6357162776,entrance,yes,regular
6357162776,name,Ironwood Self Storage,regular
6357162776,opening_hours,Mo-Fr 09:00-18:00,regular
6357162776,phone,+1 480 982 7645,regular
6357162776,shop,storage_rental,regular
6357162776,website,https://www.ironwood-selfstorage.com/,regular
6357162777,city,Apache Junction,addr
6357162777,housenumber,1678,addr
6357162777,postcode,85120,addr
6357162777,state,AZ,addr
6357162777,street,West Superstition Boulevard,addr
6357162777,craft,hvac,regular
6357162777,entrance,yes,regular
6357162777,name,Three Phase Mechanical,regular
6357162777,phone,+1 480 671 0833,regular
6357162777,website,https://3phasemech.com/,regular
6357162778,city,Apache Junction,addr
6357162778,housenumber,1678,addr
6357162778,postcode,85120,addr
6357162778,state,AZ,addr
6357162778,street,West Superstition Boulevard,addr
6357162778,unit,7,addr
6357162778,description,American Old West theme art store,regular
6357162778,entrance,yes,regular
6357162778,name,The Local Craftsman,regular
6357162778,shop,art,regular
6357162779,city,Apache Junction,addr
6357162779,housenumber,1678,addr
6357162779,postcode,85120,addr
6357162779,state,AZ,addr
6357162779,street,West Superstition Boulevard,addr
6357162779,unit,6C,addr
6357162779,entrance,yes,regular
6357162780,city,Apache Junction,addr
6357162780,housenumber,1678,addr
6357162780,postcode,85120,addr
6357162780,state,AZ,addr
6357162780,street,West Superstition Boulevard,addr
6357162780,unit,5C,addr
6357162780,entrance,yes,regular
6357162780,name,Diesel Diagnostics,regular
6357162780,phone,+1 480 201 9661,regular
6357162780,shop,car_repair,regular
6357162781,city,Apache Junction,addr
6357162781,housenumber,1678,addr
6357162781,postcode,85120,addr
6357162781,state,AZ,addr
6357162781,street,West Superstition Boulevard,addr
6357162781,unit,2,addr
6357162781,entrance,yes,regular
6357162781,facebook,https://www.facebook.com/jticonstructionllc,regular
6357162781,name,JTI Construction,regular
6357162781,office,construction_company,regular
6357162781,phone,+1 480 388 5781,regular
6357162781,twitter,JTICONSTRUCTION,regular
6357162781,website,http://jticonstruction.com/,regular
6357162784,entrance,yes,regular
6357165485,city,Apache Junction,addr
6357165485,housenumber,1678,addr
6357165485,postcode,85120,addr
6357165485,state,AZ,addr
6357165485,street,West Superstition Boulevard,addr
6357165485,unit,C-10,addr
6357165485,entrance,yes,regular
